merchant_id,region,city,category,tenure_days,avg_ticket,monthly_income,repeat_customer_rate,platform_commission_pct,kyc_flag,payment_success_rate,transaction_velocity,multi_product_adoption,digital_tool_usage,ai_adoption_score,agent_usage_flag,treatment_flag,treatment_start_month,intervention_timestamp
UC00000727,South,Hyderabad,home_cleaning,208,1458.53,35670.27,0.3468,0.2082,True,0.9607,29.24,4,0.6736,0.4704,True,True,5,2024-05-01
UC00000728,West,Pune,home_cleaning,1605,1112.69,31051.75,0.664,0.21,True,0.978,27.05,4,1.0,0.729,False,True,3,2024-03-01
UC00000729,North,Lucknow,home_cleaning,1070,1297.05,29840.23,0.4562,0.1592,True,0.9367,22.55,5,0.5759,0.6075,True,True,6,2024-06-01
UC00000730,North,Jaipur,salon_spa_premium,251,1271.14,20403.97,0.4282,0.2921,True,0.9325,20.0,5,1.0,0.6537,True,False,0,
UC00000731,West,Ahmedabad,appliance_repair,560,923.84,38428.08,0.3739,0.2297,True,0.9685,36.17,3,0.4707,0.5263,True,False,0,
UC00000732,North,Lucknow,beauty_wellness,407,622.82,21648.47,0.5833,0.2508,True,0.9322,30.98,5,0.6043,0.679,True,True,5,2024-05-01
UC00000733,North,Delhi NCR,plumbing_electrical,104,950.06,25372.92,0.4056,0.2355,True,0.9625,32.84,3,0.8871,0.5326,False,True,8,2024-08-01
UC00000734,North,Delhi NCR,beauty_wellness,256,1213.01,31577.2,0.4157,0.2359,True,0.9709,26.11,4,0.6688,0.5583,False,False,0,
UC00000735,East,Bhubaneswar,appliance_repair,1003,1052.7,40962.18,0.4586,0.1753,True,0.9596,44.88,4,0.7473,0.6273,False,False,0,
UC00000736,North,Delhi NCR,home_cleaning,761,980.69,36018.72,0.4322,0.2073,True,0.9592,39.47,4,1.0,0.4547,True,True,3,2024-03-01
UC00000737,North,Delhi NCR,beauty_wellness,489,604.4,22162.6,0.4107,0.2694,True,0.9569,36.1,4,0.6278,0.6984,False,True,5,2024-05-01
UC00000738,West,Ahmedabad,home_cleaning,416,1970.43,94472.37,0.4024,0.1948,True,0.9891,57.28,4,0.9338,0.558,False,True,4,2024-04-01
UC00000739,South,Chennai,appliance_repair,993,413.98,15786.74,0.4768,0.1955,True,0.9546,35.21,5,0.5856,0.7337,True,True,4,2024-04-01
UC00000740,West,Pune,plumbing_electrical,1326,783.5,28959.53,0.6916,0.2309,True,0.9687,43.88,5,0.8755,0.6704,True,False,0,
UC00000741,North,Delhi NCR,appliance_repair,337,673.09,24085.33,0.5154,0.1786,True,0.96,42.09,5,0.976,0.6363,True,True,7,2024-07-01
UC00000742,North,Delhi NCR,appliance_repair,484,1254.29,63569.59,0.5762,0.1866,True,0.9839,48.8,5,0.9755,0.5526,True,True,7,2024-07-01
UC00000743,West,Surat,plumbing_electrical,481,678.4,27144.39,0.4647,0.2039,True,0.9597,34.81,3,0.5724,0.4638,False,True,6,2024-06-01
UC00000744,North,Delhi NCR,appliance_repair,312,1086.07,50600.05,0.4277,0.2191,True,1.0,52.04,3,0.7915,0.4427,False,True,8,2024-08-01
UC00000745,North,Delhi NCR,plumbing_electrical,324,1078.57,57499.19,0.3768,0.1722,True,0.9637,48.98,3,0.7638,0.19,False,False,0,
UC00000746,North,Lucknow,beauty_wellness,767,767.15,31090.96,0.4004,0.2218,False,0.9352,37.02,2,0.4735,0.4022,True,False,0,
UC00000747,West,Mumbai,appliance_repair,553,1236.27,62719.77,0.4266,0.1844,True,0.9573,54.87,4,0.8146,0.6929,False,False,0,
UC00000748,South,Bengaluru,home_cleaning,464,1175.58,35722.24,0.4835,0.1846,True,0.9517,28.45,3,0.7735,0.4633,False,False,0,
UC00000749,West,Mumbai,beauty_wellness,246,1157.57,29651.63,0.2537,0.2295,True,0.949,26.66,4,0.6435,0.7017,False,False,0,
UC00000750,East,Guwahati,appliance_repair,425,1206.11,36445.43,0.2893,0.2026,True,0.9411,28.67,3,0.5525,0.3608,False,True,8,2024-08-01
UC00000751,East,Guwahati,plumbing_electrical,520,623.38,32170.93,0.4249,0.26,True,0.9268,63.3,4,0.8213,0.4117,True,True,8,2024-08-01
UC00000752,East,Kolkata,beauty_wellness,935,1125.18,46531.81,0.409,0.2413,True,0.9396,47.08,5,0.8568,0.6064,True,True,3,2024-03-01
UC00000753,North,Delhi NCR,plumbing_electrical,444,598.53,17814.54,0.1268,0.1649,True,0.9419,26.5,5,0.6363,0.6529,True,True,7,2024-07-01
UC00000754,North,Jaipur,home_cleaning,508,1312.65,33626.87,0.4425,0.2277,True,0.9666,24.51,5,0.7636,0.6607,True,True,6,2024-06-01
UC00000755,North,Chandigarh,plumbing_electrical,206,1016.02,58693.92,0.3302,0.1719,False,0.9412,51.54,1,0.3363,0.1257,False,False,0,
UC00000756,North,Delhi NCR,beauty_wellness,129,1074.19,9941.44,0.3579,0.2324,True,0.9466,9.21,3,0.565,0.2421,False,False,0,
UC00000757,West,Mumbai,salon_spa_premium,671,880.38,32547.1,0.4609,0.2398,False,0.9534,44.89,3,0.8058,0.66,False,False,0,
UC00000758,North,Chandigarh,beauty_wellness,404,933.57,38059.31,0.5407,0.2367,True,0.9699,36.28,2,0.4116,0.2117,False,False,0,
UC00000759,South,Chennai,plumbing_electrical,312,959.87,54542.19,0.4478,0.2134,True,0.9524,55.16,3,0.672,0.5025,False,False,0,
UC00000760,North,Lucknow,home_cleaning,1122,2058.54,38857.55,0.4426,0.2527,True,0.9836,17.26,3,0.6131,0.4369,False,False,0,
UC00000761,West,Pune,plumbing_electrical,30,783.68,20465.65,0.273,0.2037,True,0.9259,32.14,3,0.7743,0.4739,False,True,8,2024-08-01
UC00000762,West,Surat,salon_spa_premium,376,1015.72,20423.52,0.5987,0.2651,True,0.9392,21.07,3,0.6271,0.4397,False,True,4,2024-04-01
UC00000763,South,Bengaluru,plumbing_electrical,488,404.26,8293.07,0.4134,0.187,True,0.9673,24.62,3,0.72,0.3838,False,True,5,2024-05-01
UC00000764,South,Kochi,beauty_wellness,675,983.92,59982.66,0.563,0.2111,True,0.9102,59.03,4,0.7776,0.5224,True,True,2,2024-02-01
UC00000765,West,Ahmedabad,appliance_repair,508,800.88,17443.54,0.3863,0.1702,False,0.926,20.95,2,0.3994,0.2475,True,False,0,
UC00000766,South,Chennai,beauty_wellness,265,852.97,33361.26,0.4545,0.2056,True,0.9519,43.76,4,0.9073,0.525,True,True,4,2024-04-01
UC00000767,North,Chandigarh,plumbing_electrical,240,716.78,29875.32,0.3136,0.1846,True,0.9713,42.1,4,0.7882,0.553,False,True,8,2024-08-01
UC00000768,North,Delhi NCR,beauty_wellness,917,663.24,25096.45,0.3944,0.2114,True,0.9901,37.36,2,0.4262,0.3371,False,False,0,
UC00000769,South,Bengaluru,plumbing_electrical,153,787.8,20903.53,0.3456,0.1974,True,0.958,26.02,4,0.7625,0.5013,True,True,8,2024-08-01
UC00000770,North,Jaipur,appliance_repair,786,949.1,7236.47,0.6057,0.1686,True,0.9454,9.45,3,0.785,0.5055,False,False,0,
UC00000771,East,Kolkata,appliance_repair,215,798.99,21657.95,0.4618,0.177,True,0.9161,29.47,4,0.8269,0.5848,False,True,8,2024-08-01
UC00000772,South,Kochi,plumbing_electrical,172,502.09,11875.94,0.5684,0.1733,True,0.9657,25.49,4,0.7487,0.517,True,True,7,2024-07-01
UC00000773,South,Kochi,beauty_wellness,199,867.9,39395.66,0.2913,0.2486,True,0.9618,41.03,5,0.6978,0.6265,True,False,0,
UC00000774,East,Kolkata,appliance_repair,454,1184.2,40686.55,0.4789,0.1976,True,0.9775,35.74,4,0.7129,0.5389,True,False,0,
UC00000775,East,Kolkata,appliance_repair,1053,889.62,30990.54,0.4085,0.2144,True,0.9806,35.84,4,0.8363,0.6278,False,True,6,2024-06-01
UC00000776,South,Chennai,appliance_repair,1024,747.84,25932.44,0.4378,0.2333,True,0.9275,36.21,5,0.595,0.7449,True,True,3,2024-03-01
UC00000777,South,Kochi,home_cleaning,1001,1555.29,53763.92,0.4171,0.2383,True,0.9391,41.28,3,0.6141,0.4888,False,True,3,2024-03-01
UC00000778,West,Mumbai,beauty_wellness,352,909.67,43512.21,0.395,0.2105,True,0.9655,51.97,5,0.8066,0.6032,True,True,5,2024-05-01
UC00000779,South,Chennai,appliance_repair,217,790.39,26010.68,0.363,0.2002,True,0.9983,37.13,4,0.5782,0.5237,True,False,0,
UC00000780,North,Jaipur,appliance_repair,258,1721.76,84521.08,0.4612,0.1788,True,0.9766,47.23,2,0.4878,0.2872,False,True,8,2024-08-01
UC00000781,North,Jaipur,home_cleaning,191,1251.46,24254.45,0.2931,0.2344,False,0.9087,17.84,1,0.3287,0.3219,False,False,0,
UC00000782,South,Bengaluru,appliance_repair,579,935.64,24746.37,0.2885,0.202,True,0.9265,29.43,4,0.5041,0.6049,True,False,0,
UC00000783,North,Delhi NCR,plumbing_electrical,86,635.85,13210.09,0.5058,0.2011,True,0.9622,18.08,2,0.465,0.4994,False,False,0,
UC00000784,East,Bhubaneswar,plumbing_electrical,205,704.85,14033.41,0.3673,0.1488,True,0.9609,21.11,3,0.5744,0.3935,False,False,0,
UC00000785,South,Kochi,appliance_repair,451,574.52,13371.22,0.3906,0.2516,True,0.9813,23.19,4,0.5775,0.4942,True,True,4,2024-04-01
UC00000786,West,Pune,salon_spa_premium,1360,1648.07,49198.73,0.5458,0.2388,True,0.961,35.96,5,0.7792,0.6133,True,True,2,2024-02-01
UC00000787,North,Lucknow,beauty_wellness,576,1181.54,68464.67,0.5565,0.2864,True,0.9593,50.81,5,0.5506,0.5568,True,True,3,2024-03-01
UC00000788,West,Mumbai,home_cleaning,196,1617.75,24543.83,0.3355,0.2341,False,0.9417,17.12,2,0.5976,0.3038,False,False,0,
UC00000789,South,Bengaluru,home_cleaning,1429,1539.17,27835.05,0.475,0.1954,True,0.9148,20.0,2,0.3503,0.3912,False,False,0,
UC00000790,East,Kolkata,salon_spa_premium,305,2197.09,154874.67,0.5227,0.3029,True,0.9712,67.62,5,0.8996,0.7152,True,False,0,
UC00000791,South,Kochi,home_cleaning,115,1093.49,40955.07,0.4111,0.1974,True,0.9513,35.2,3,0.6306,0.5425,False,False,0,
UC00000792,North,Chandigarh,salon_spa_premium,316,1450.56,26353.69,0.4784,0.2404,True,0.9412,19.28,5,0.623,0.6228,True,True,5,2024-05-01
UC00000793,West,Pune,salon_spa_premium,432,2184.36,114894.55,0.4928,0.2656,True,0.9726,52.4,4,0.7879,0.369,True,True,4,2024-04-01
UC00000794,South,Bengaluru,home_cleaning,378,1025.96,51361.14,0.4193,0.2124,True,0.9507,45.12,3,0.7225,0.4142,False,True,4,2024-04-01
UC00000795,South,Chennai,beauty_wellness,128,1050.79,61750.06,0.4266,0.3107,True,0.9289,65.75,3,0.7166,0.4105,False,False,0,
UC00000796,North,Jaipur,home_cleaning,142,1361.1,24830.19,0.3454,0.2284,True,0.9551,21.79,4,0.7033,0.26,True,False,0,
UC00000797,North,Delhi NCR,plumbing_electrical,541,648.55,26933.23,0.3581,0.2163,True,0.963,37.24,3,0.6501,0.3865,False,True,8,2024-08-01
UC00000798,North,Delhi NCR,plumbing_electrical,235,576.51,22066.23,0.4178,0.183,True,0.9741,34.02,2,0.4712,0.4708,False,False,0,
UC00000799,West,Ahmedabad,beauty_wellness,384,978.44,39118.16,0.5874,0.2904,True,0.9546,43.25,3,0.9069,0.4426,False,False,0,
UC00000800,South,Bengaluru,plumbing_electrical,966,930.58,40239.81,0.403,0.1818,True,0.9861,48.12,3,0.6697,0.4951,False,False,0,
UC00000801,West,Surat,home_cleaning,498,1192.71,58044.0,0.668,0.228,True,0.9534,49.39,4,0.7764,0.5338,True,True,6,2024-06-01
UC00000802,North,Delhi NCR,home_cleaning,67,1527.95,55035.85,0.3789,0.2004,True,0.9647,37.23,3,0.7269,0.4224,False,True,8,2024-08-01
UC00000803,West,Mumbai,home_cleaning,390,1314.83,34809.14,0.3547,0.2058,True,0.976,23.82,3,0.5661,0.2641,False,False,0,
UC00000804,West,Ahmedabad,plumbing_electrical,670,682.51,26970.73,0.6088,0.1801,False,0.952,36.32,2,0.6677,0.436,False,False,0,
UC00000805,South,Bengaluru,salon_spa_premium,531,2787.66,111650.13,0.3012,0.2926,True,0.9705,36.66,3,0.5855,0.5304,False,False,0,
UC00000806,North,Lucknow,beauty_wellness,595,1301.72,42947.14,0.4317,0.2588,True,0.9179,33.76,2,0.3806,0.5112,False,False,0,
UC00000807,West,Mumbai,beauty_wellness,583,795.34,21857.3,0.3322,0.2597,False,0.9596,31.2,1,0.5465,0.509,False,False,0,
UC00000808,East,Patna,beauty_wellness,495,730.82,30527.09,0.2897,0.2641,True,0.9546,38.84,4,0.7946,0.5857,False,True,7,2024-07-01
UC00000809,East,Kolkata,beauty_wellness,434,638.37,21287.37,0.4517,0.2395,True,0.9515,36.18,5,0.8113,0.6419,True,False,0,
UC00000810,West,Mumbai,appliance_repair,321,1008.07,39852.08,0.2073,0.2397,True,0.9478,43.24,3,0.8742,0.3654,False,False,0,
UC00000811,South,Bengaluru,beauty_wellness,204,1008.56,37774.0,0.4177,0.2081,True,0.9719,44.58,5,1.0,0.8577,True,True,4,2024-04-01
UC00000812,North,Chandigarh,plumbing_electrical,417,651.95,24222.15,0.5452,0.1786,True,0.9466,43.65,3,0.8368,0.412,False,True,8,2024-08-01
UC00000813,North,Chandigarh,salon_spa_premium,307,1997.95,138789.21,0.4329,0.2377,True,0.9235,60.7,3,0.5926,0.4031,False,True,5,2024-05-01
UC00000814,North,Delhi NCR,beauty_wellness,358,681.13,23096.08,0.3643,0.2283,True,0.9871,40.34,4,0.9242,0.5402,True,True,5,2024-05-01
UC00000815,South,Chennai,plumbing_electrical,160,705.68,24728.0,0.3988,0.2145,True,0.9707,43.08,4,0.7766,0.7111,False,True,6,2024-06-01
UC00000816,South,Hyderabad,salon_spa_premium,104,1974.59,76713.79,0.4132,0.2701,False,0.9431,38.13,2,0.5832,0.4776,False,False,0,
UC00000817,North,Lucknow,beauty_wellness,345,933.69,28067.07,0.4291,0.2546,True,0.9238,31.31,3,0.346,0.4438,True,True,7,2024-07-01
UC00000818,North,Chandigarh,plumbing_electrical,456,732.1,21329.93,0.3569,0.1768,True,0.9306,28.61,3,0.3557,0.5355,True,True,8,2024-08-01
UC00000819,South,Kochi,home_cleaning,521,1281.87,28702.72,0.4388,0.2259,True,0.9557,22.71,5,0.6353,0.6186,True,False,0,
UC00000820,North,Chandigarh,plumbing_electrical,316,938.37,45207.03,0.2677,0.1948,True,0.9355,48.13,4,0.8433,0.6692,False,False,0,
UC00000821,East,Bhubaneswar,salon_spa_premium,629,2005.78,125377.9,0.5049,0.2492,True,0.9958,57.99,3,0.4348,0.427,True,False,0,
UC00000822,South,Chennai,salon_spa_premium,399,1383.36,35894.49,0.3614,0.2353,True,0.9537,24.44,3,0.5969,0.431,False,True,2,2024-02-01
UC00000823,South,Chennai,beauty_wellness,922,909.74,32569.48,0.4685,0.23,True,0.9828,33.8,3,0.6215,0.4766,False,False,0,
UC00000824,North,Lucknow,beauty_wellness,796,1071.34,38877.19,0.6048,0.24,True,0.9798,41.54,5,0.6444,0.6776,True,False,0,
UC00000825,South,Chennai,home_cleaning,240,1562.52,41926.16,0.3518,0.2287,True,0.957,25.47,5,0.6577,0.572,True,False,0,
UC00000826,West,Surat,home_cleaning,386,1774.54,58454.02,0.5569,0.1741,False,0.9129,34.72,1,0.4382,0.4419,False,False,0,
UC00000827,East,Bhubaneswar,appliance_repair,595,1213.41,12823.77,0.3734,0.1411,True,0.9928,11.92,5,0.9144,0.5625,True,True,7,2024-07-01
UC00000828,South,Chennai,home_cleaning,275,1469.42,59324.03,0.6298,0.2092,True,0.9642,40.93,4,0.7834,0.7696,False,True,4,2024-04-01
UC00000829,South,Hyderabad,plumbing_electrical,611,579.36,15887.17,0.444,0.1754,True,0.9631,27.63,5,0.9097,0.5964,True,True,4,2024-04-01
UC00000830,South,Bengaluru,plumbing_electrical,607,745.29,35619.15,0.4781,0.1847,True,0.9567,47.98,3,0.8506,0.4508,False,False,0,
UC00000831,North,Lucknow,home_cleaning,147,995.47,13625.65,0.4122,0.2318,True,0.9191,12.65,2,0.4365,0.2615,False,True,7,2024-07-01
UC00000832,North,Delhi NCR,salon_spa_premium,528,1889.8,51054.41,0.4623,0.1993,True,0.951,32.3,5,0.7557,0.6342,True,True,4,2024-04-01
UC00000833,East,Kolkata,salon_spa_premium,229,1460.84,34637.8,0.5002,0.2781,True,0.9598,24.65,3,0.6253,0.4683,False,False,0,
UC00000834,South,Bengaluru,beauty_wellness,984,1462.69,45027.82,0.5608,0.2207,True,0.9413,26.28,2,0.4855,0.3598,False,False,0,
UC00000835,North,Lucknow,home_cleaning,736,1644.56,64671.92,0.5419,0.2194,True,0.9365,35.97,3,0.5638,0.4686,False,True,6,2024-06-01
UC00000836,South,Hyderabad,plumbing_electrical,102,960.75,34478.53,0.1783,0.191,True,0.9281,34.43,3,0.5824,0.4888,False,False,0,
UC00000837,West,Mumbai,beauty_wellness,242,1246.56,22786.16,0.5879,0.2545,True,0.9979,22.11,4,0.7921,0.5008,True,False,0,
UC00000838,South,Chennai,salon_spa_premium,739,1213.0,35623.61,0.4847,0.2282,True,0.9321,26.6,3,0.6155,0.4922,False,True,2,2024-02-01
UC00000839,West,Mumbai,salon_spa_premium,461,1562.14,43989.12,0.6997,0.2738,True,0.9739,26.53,3,0.6762,0.3661,False,True,2,2024-02-01
UC00000840,South,Hyderabad,beauty_wellness,780,1009.26,22266.59,0.5509,0.2273,True,0.9246,24.12,5,0.5867,0.5966,True,True,3,2024-03-01
UC00000841,South,Bengaluru,plumbing_electrical,201,1084.0,31270.29,0.4283,0.1653,True,0.9559,27.8,3,0.6599,0.4641,False,True,5,2024-05-01
UC00000842,North,Lucknow,salon_spa_premium,842,1677.37,48453.13,0.3265,0.2533,True,0.9262,29.84,4,0.8861,0.7042,False,False,0,
UC00000843,North,Lucknow,appliance_repair,678,1000.57,19143.96,0.3441,0.2198,True,0.9668,16.98,3,0.6146,0.4815,False,True,6,2024-06-01
UC00000844,South,Kochi,beauty_wellness,1296,1297.81,43529.33,0.5421,0.2526,True,0.8846,41.13,5,0.7295,0.6969,True,True,2,2024-02-01
UC00000845,West,Pune,salon_spa_premium,192,1486.16,42829.43,0.4543,0.3108,True,0.9592,28.61,5,0.9002,0.5694,True,False,0,
UC00000846,South,Bengaluru,beauty_wellness,348,1300.77,42007.5,0.3891,0.204,True,0.9694,37.16,4,0.7583,0.5262,True,True,2,2024-02-01
UC00000847,East,Kolkata,beauty_wellness,624,987.46,35972.1,0.4297,0.2687,True,0.946,43.81,4,0.8544,0.6707,False,False,0,
UC00000848,South,Bengaluru,beauty_wellness,377,1378.2,28601.57,0.2078,0.2355,True,0.9204,23.0,5,0.6547,0.8643,True,False,0,
UC00000849,South,Kochi,beauty_wellness,536,740.28,14378.44,0.4495,0.2223,True,0.9965,23.55,4,0.6374,0.62,False,True,3,2024-03-01
UC00000850,North,Lucknow,appliance_repair,697,1254.75,17053.02,0.4664,0.2138,True,1.0,16.57,3,0.7826,0.4994,False,True,7,2024-07-01
UC00000851,South,Kochi,beauty_wellness,345,998.64,13389.71,0.392,0.2131,True,0.9641,12.89,4,0.6078,0.4144,True,False,0,
UC00000852,North,Chandigarh,home_cleaning,458,1357.68,52027.86,0.4079,0.2369,False,0.9391,39.58,1,0.4011,0.3732,False,False,0,
UC00000853,South,Hyderabad,plumbing_electrical,1075,607.97,12103.34,0.4745,0.1598,True,0.9451,24.6,4,0.7832,0.6619,False,True,3,2024-03-01
UC00000854,North,Delhi NCR,plumbing_electrical,165,943.19,24273.26,0.4011,0.2124,True,0.9403,32.51,5,0.8326,0.559,True,True,8,2024-08-01
UC00000855,West,Surat,home_cleaning,165,1491.58,42491.67,0.2098,0.2107,True,0.9371,27.17,4,0.7135,0.5189,True,False,0,
UC00000856,South,Kochi,beauty_wellness,1949,762.25,19532.06,0.78,0.233,True,0.9423,26.82,5,0.5756,0.6933,True,True,2,2024-02-01
UC00000857,West,Pune,beauty_wellness,741,1479.83,73345.6,0.4606,0.2254,False,0.9624,54.57,1,0.41,0.2427,False,False,0,
UC00000858,West,Mumbai,plumbing_electrical,1312,418.09,23593.78,0.4352,0.1717,True,0.9123,50.89,5,0.7103,0.5982,True,False,0,
UC00000859,North,Jaipur,home_cleaning,375,1254.78,72494.47,0.4937,0.2212,True,0.9407,50.35,2,0.549,0.4236,False,True,6,2024-06-01
UC00000860,North,Jaipur,beauty_wellness,573,1317.49,45545.38,0.5908,0.2274,True,0.9825,32.61,3,0.5872,0.4932,False,False,0,
UC00000861,West,Mumbai,salon_spa_premium,364,1162.41,64271.95,0.4364,0.2464,True,0.9661,51.85,4,0.6105,0.5495,True,False,0,
UC00000862,North,Delhi NCR,plumbing_electrical,125,966.07,52462.15,0.3948,0.1596,True,0.9316,50.6,5,0.6328,0.6501,True,False,0,
UC00000863,West,Surat,appliance_repair,502,932.1,39694.46,0.3807,0.1717,True,0.9624,38.1,5,0.6213,0.6026,True,False,0,
UC00000864,South,Hyderabad,appliance_repair,1253,457.2,17884.77,0.5884,0.1827,True,0.9513,43.26,5,0.6753,0.5669,True,True,2,2024-02-01
UC00000865,East,Kolkata,appliance_repair,116,812.98,31045.19,0.4257,0.2291,True,0.9701,38.66,5,0.8018,0.5814,True,False,0,
UC00000866,North,Chandigarh,beauty_wellness,293,875.18,19706.71,0.2576,0.2896,True,0.925,24.79,5,0.9019,0.6689,True,True,6,2024-06-01
UC00000867,West,Pune,beauty_wellness,571,829.85,18604.41,0.6066,0.2449,True,0.9764,27.77,4,0.9915,0.5573,False,True,4,2024-04-01
UC00000868,East,Kolkata,home_cleaning,1114,1486.73,51850.58,0.504,0.2062,True,0.9534,32.93,4,0.7227,0.5323,True,False,0,
UC00000869,West,Surat,plumbing_electrical,97,724.4,26892.39,0.32,0.1571,True,0.97,41.84,4,0.5905,0.5545,False,True,8,2024-08-01
UC00000870,North,Jaipur,home_cleaning,421,1239.81,9926.56,0.5325,0.2054,True,0.9633,7.67,2,0.3161,0.1676,False,True,7,2024-07-01
UC00000871,North,Delhi NCR,beauty_wellness,424,1186.13,47893.62,0.4329,0.2333,True,0.9864,45.99,4,0.6962,0.4552,True,False,0,
UC00000872,North,Jaipur,plumbing_electrical,342,561.69,20720.27,0.3083,0.2083,True,0.9434,41.14,5,0.6034,0.5717,True,False,0,
UC00000873,North,Lucknow,salon_spa_premium,266,1907.73,86242.59,0.3992,0.2306,True,0.9566,36.77,2,0.2946,0.161,False,True,6,2024-06-01
UC00000874,East,Patna,appliance_repair,544,1174.8,35104.56,0.3016,0.191,True,0.9921,32.67,3,0.5684,0.4247,False,True,7,2024-07-01
UC00000875,East,Bhubaneswar,beauty_wellness,931,1002.41,33097.17,0.5627,0.2431,True,0.9716,32.62,5,0.5868,0.6168,True,False,0,
UC00000876,South,Bengaluru,beauty_wellness,543,744.21,30494.35,0.3975,0.241,True,0.9725,41.71,5,0.7339,0.5654,True,False,0,
UC00000877,West,Pune,home_cleaning,183,1817.23,46658.16,0.4857,0.2096,True,0.9188,32.43,4,0.8778,0.6371,False,True,6,2024-06-01
UC00000878,South,Kochi,plumbing_electrical,1352,557.06,12982.72,0.4519,0.2173,True,0.9572,27.57,4,0.6346,0.6461,False,True,3,2024-03-01
UC00000879,North,Delhi NCR,home_cleaning,294,1520.79,41398.83,0.3258,0.237,True,1.0,32.81,3,0.6361,0.4056,False,True,8,2024-08-01
UC00000880,North,Jaipur,beauty_wellness,335,910.7,49467.39,0.557,0.2138,True,0.9553,52.9,5,0.8803,0.633,True,False,0,
UC00000881,West,Ahmedabad,beauty_wellness,113,1237.08,18289.86,0.4452,0.2904,True,0.9461,17.21,4,0.7047,0.6859,False,True,6,2024-06-01
UC00000882,North,Delhi NCR,salon_spa_premium,535,1616.57,61615.84,0.6021,0.2646,True,0.9738,34.36,2,0.4857,0.5277,False,True,2,2024-02-01
UC00000883,East,Patna,home_cleaning,1043,779.16,18392.01,0.5482,0.2303,True,0.9592,25.49,5,0.6236,0.6288,True,True,5,2024-05-01
UC00000884,North,Chandigarh,beauty_wellness,492,1210.19,41110.28,0.3972,0.2039,True,1.0,36.52,4,0.6604,0.5814,False,True,4,2024-04-01
UC00000885,North,Jaipur,appliance_repair,386,1076.2,25747.04,0.3616,0.243,True,0.9819,24.03,4,0.8722,0.5236,True,True,8,2024-08-01
UC00000886,South,Hyderabad,appliance_repair,503,701.9,26507.21,0.4565,0.2021,True,0.9966,42.44,4,0.6931,0.5544,False,True,4,2024-04-01
UC00000887,North,Lucknow,plumbing_electrical,251,518.22,18097.18,0.3768,0.1549,True,0.9537,35.92,4,0.5558,0.3775,True,True,8,2024-08-01
UC00000888,South,Bengaluru,plumbing_electrical,370,471.19,24249.71,0.4163,0.1627,True,0.9278,46.82,2,0.4749,0.3407,False,True,6,2024-06-01
UC00000889,South,Kochi,appliance_repair,370,1066.85,45073.89,0.2586,0.1786,True,0.9932,48.56,3,0.5484,0.5686,False,True,4,2024-04-01
UC00000890,West,Ahmedabad,salon_spa_premium,443,1127.76,51190.66,0.3947,0.2926,True,0.9442,48.75,3,0.3653,0.5074,True,False,0,
UC00000891,North,Lucknow,beauty_wellness,694,868.13,38068.62,0.6133,0.2049,True,0.9388,37.26,2,0.4826,0.3642,False,False,0,
UC00000892,South,Hyderabad,beauty_wellness,432,1259.04,31537.89,0.4755,0.2488,True,0.9744,23.45,3,0.848,0.4963,False,False,0,
UC00000893,West,Mumbai,appliance_repair,530,609.45,12609.77,0.4675,0.2026,True,0.9495,19.42,4,0.6413,0.5372,True,False,0,
UC00000894,West,Mumbai,plumbing_electrical,322,892.36,37663.43,0.2726,0.1511,True,0.9813,44.85,5,0.6857,0.6076,True,True,7,2024-07-01
UC00000895,East,Bhubaneswar,appliance_repair,172,847.72,45808.76,0.3827,0.1847,True,0.9407,49.18,3,0.7684,0.4884,False,True,8,2024-08-01
UC00000896,South,Chennai,home_cleaning,556,1377.92,69148.16,0.5014,0.2196,True,0.9624,45.91,4,0.7287,0.5769,False,True,4,2024-04-01
UC00000897,North,Lucknow,home_cleaning,379,1520.44,76001.18,0.2347,0.2368,True,0.9807,46.33,3,0.5619,0.3455,False,True,7,2024-07-01
UC00000898,North,Chandigarh,appliance_repair,69,470.28,22292.46,0.3387,0.1946,True,0.9802,40.22,2,0.4082,0.2361,False,True,8,2024-08-01
UC00000899,South,Kochi,beauty_wellness,865,786.09,11409.33,0.38,0.234,True,0.914,15.84,3,0.6663,0.5135,False,False,0,
UC00000900,North,Jaipur,home_cleaning,507,1480.88,64629.87,0.3521,0.2569,True,0.9778,52.11,5,0.7145,0.6948,True,True,6,2024-06-01
UC00000901,South,Bengaluru,beauty_wellness,543,1137.69,29771.58,0.4951,0.2251,True,0.9749,28.69,4,0.88,0.5238,True,False,0,
UC00000902,North,Lucknow,beauty_wellness,202,1105.0,14399.07,0.2253,0.1988,True,0.938,12.42,3,0.5772,0.4388,False,False,0,
UC00000903,West,Ahmedabad,plumbing_electrical,871,366.6,9971.09,0.3991,0.1536,True,0.9322,29.01,4,1.0,0.635,False,False,0,
UC00000904,West,Mumbai,appliance_repair,1081,786.49,39242.95,0.2782,0.2114,True,0.9676,57.49,5,0.8348,0.6787,True,False,0,
UC00000905,North,Delhi NCR,appliance_repair,1161,854.81,38502.86,0.6005,0.2052,True,0.9412,50.32,5,0.7965,0.6187,True,True,5,2024-05-01
UC00000906,South,Bengaluru,appliance_repair,415,971.29,38318.19,0.5732,0.2273,True,0.9453,37.71,5,0.7887,0.5714,True,False,0,
UC00000907,North,Lucknow,beauty_wellness,518,994.21,39669.23,0.3527,0.2316,True,0.9674,38.28,3,0.509,0.3836,True,False,0,
